"CD_CVM","EMPRESA","CD_CONTA","CONTA","PERIODO","VL_CONTA"
"25305","Patrimar","1.02","1.02 - Ativo Não Circulante","4T20",200600
"25305","Patrimar","1.02.01","1.02.01 - Ativo Realizável a Longo Prazo","4T20",123295
"25305","Patrimar","1.02.01.01","1.02.01.01 - Aplicações Financeiras","4T20",2250
"25305","Patrimar","1.02.01.04","1.02.01.02 - Contas a Receber","4T20",97985
"25305","Patrimar","1.02.01.05","1.02.01.03 - Estoques","4T20",14845
"25305","Patrimar","1.02.01.06","1.02.01.05 - Outros Ativos Não Circulantes","4T20",1529
"25305","Patrimar","1.02.01.09","1.02.01.04 - Créditos com Partes Relacionadas","4T20",6686
"25305","Patrimar","1.02.02","1.02.02 - Investimentos","4T20",47117
"25305","Patrimar","1.02.03","1.02.03 - Imobilizado","4T20",19771
"25305","Patrimar","1.02.04","1.02.04 - Intangível","4T20",10417
"25070","Plano & Plano","1","1 - Ativo Total","4T20",961345
"25070","Plano & Plano","1.01","1.01 - Ativo Circulante","4T20",905420
"25070","Plano & Plano","1.01.01","1.01.01 - Caixa e Equivalentes de Caixa","4T20",204223
"25070","Plano & Plano","1.01.02","1.01.02 - Aplicações Financeiras","4T20",0
"25070","Plano & Plano","1.01.03","1.01.03 - Contas a Receber","4T20",151693
"25070","Plano & Plano","1.01.04","1.01.04 - Estoques","4T20",0
"25070","Plano & Plano","1.01.05","1.01.05 - Outros Ativos Circulantes","4T20",549504
"25070","Plano & Plano","1.02","1.02 - Ativo Não Circulante","4T20",55925
"25070","Plano & Plano","1.02.01","1.02.01 - Ativo Realizável a Longo Prazo","4T20",50387
"25070","Plano & Plano","1.02.01.01","1.02.01.01 - Aplicações Financeiras","4T20",0
"25070","Plano & Plano","1.02.01.04","1.02.01.02 - Contas a Receber","4T20",15859
"25070","Plano & Plano","1.02.01.05","1.02.01.03 - Estoques","4T20",0
"25070","Plano & Plano","1.02.01.06","1.02.01.05 - Outros Ativos Não Circulantes","4T20",34528
"25070","Plano & Plano","1.02.01.09","1.02.01.04 - Créditos com Partes Relacionadas","4T20",0
"25070","Plano & Plano","1.02.02","1.02.02 - Investimentos","4T20",0
"25070","Plano & Plano","1.02.03","1.02.03 - Imobilizado","4T20",5538
"25070","Plano & Plano","1.02.04","1.02.04 - Intangível","4T20",0
"25062","Lavvi","1","1 - Ativo Total","4T20",1693791
"25062","Lavvi","1.01","1.01 - Ativo Circulante","4T20",1398361
"25062","Lavvi","1.01.01","1.01.01 - Caixa e Equivalentes de Caixa","4T20",899714
"25062","Lavvi","1.01.02","1.01.02 - Aplicações Financeiras","4T20",22102
"25062","Lavvi","1.01.03","1.01.03 - Contas a Receber","4T20",209145
"25062","Lavvi","1.01.04","1.01.04 - Estoques","4T20",263033
"25062","Lavvi","1.01.05","1.01.05 - Outros Ativos Circulantes","4T20",4367
"25062","Lavvi","1.02","1.02 - Ativo Não Circulante","4T20",295430
"25062","Lavvi","1.02.01","1.02.01 - Ativo Realizável a Longo Prazo","4T20",282180
"25062","Lavvi","1.02.01.01","1.02.01.01 - Aplicações Financeiras","4T20",100621
"25062","Lavvi","1.02.01.04","1.02.01.02 - Contas a Receber","4T20",85496
"25062","Lavvi","1.02.01.05","1.02.01.03 - Estoques","4T20",92644
"25062","Lavvi","1.02.01.06","1.02.01.05 - Outros Ativos Não Circulantes","4T20",615
"25062","Lavvi","1.02.01.09","1.02.01.04 - Créditos com Partes Relacionadas","4T20",2804
"25062","Lavvi","1.02.02","1.02.02 - Investimentos","4T20",10929
"25062","Lavvi","1.02.03","1.02.03 - Imobilizado","4T20",2168
"25062","Lavvi","1.02.04","1.02.04 - Intangível","4T20",153
"25844","Tegra","1","1 - Ativo Total","4T20",3655533
"25844","Tegra","1.01","1.01 - Ativo Circulante","4T20",2156794
"25844","Tegra","1.01.01","1.01.01 - Caixa e Equivalentes de Caixa","4T20",576761
"25844","Tegra","1.01.02","1.01.02 - Aplicações Financeiras","4T20",36415
"25844","Tegra","1.01.03","1.01.03 - Contas a Receber","4T20",566688
"25844","Tegra","1.01.04","1.01.04 - Estoques","4T20",864410
"25844","Tegra","1.01.05","1.01.05 - Outros Ativos Circulantes","4T20",112520
"25844","Tegra","1.02","1.02 - Ativo Não Circulante","4T20",1498739
"25844","Tegra","1.02.01","1.02.01 - Ativo Realizável a Longo Prazo","4T20",1020954
"25844","Tegra","1.02.01.01","1.02.01.01 - Aplicações Financeiras","4T20",0
"25844","Tegra","1.02.01.04","1.02.01.02 - Contas a Receber","4T20",257895
"25844","Tegra","1.02.01.05","1.02.01.03 - Estoques","4T20",660468
"25844","Tegra","1.02.01.06","1.02.01.05 - Outros Ativos Não Circulantes","4T20",23887
"25844","Tegra","1.02.01.09","1.02.01.04 - Créditos com Partes Relacionadas","4T20",78704
"25844","Tegra","1.02.02","1.02.02 - Investimentos","4T20",222507
"25844","Tegra","1.02.03","1.02.03 - Imobilizado","4T20",42039
"25844","Tegra","1.02.04","1.02.04 - Intangível","4T20",213239
"7811","João Fortes","1","1 - Ativo Total","4T20",1280373
"7811","João Fortes","1.01","1.01 - Ativo Circulante","4T20",1080933
"7811","João Fortes","1.01.01","1.01.01 - Caixa e Equivalentes de Caixa","4T20",9736
"7811","João Fortes","1.01.02","1.01.02 - Aplicações Financeiras","4T20",0
"7811","João Fortes","1.01.03","1.01.03 - Contas a Receber","4T20",153099
"7811","João Fortes","1.01.04","1.01.04 - Estoques","4T20",849054
"7811","João Fortes","1.01.05","1.01.05 - Outros Ativos Circulantes","4T20",69044
"7811","João Fortes","1.02","1.02 - Ativo Não Circulante","4T20",199440
"7811","João Fortes","1.02.01","1.02.01 - Ativo Realizável a Longo Prazo","4T20",152724
"7811","João Fortes","1.02.01.01","1.02.01.01 - Aplicações Financeiras","4T20",799
"7811","João Fortes","1.02.01.04","1.02.01.02 - Contas a Receber","4T20",24242
"7811","João Fortes","1.02.01.05","1.02.01.03 - Estoques","4T20",124529
"7811","João Fortes","1.02.01.06","1.02.01.05 - Outros Ativos Não Circulantes","4T20",2163
"7811","João Fortes","1.02.01.09","1.02.01.04 - Créditos com Partes Relacionadas","4T20",991
"7811","João Fortes","1.02.02","1.02.02 - Investimentos","4T20",20142
"7811","João Fortes","1.02.03","1.02.03 - Imobilizado","4T20",4978
"7811","João Fortes","1.02.04","1.02.04 - Intangível","4T20",21596
"25380","EZ Inc","1","1 - Ativo Total","4T20",863529
"25380","EZ Inc","1.01","1.01 - Ativo Circulante","4T20",198015
"25380","EZ Inc","1.01.01","1.01.01 - Caixa e Equivalentes de Caixa","4T20",7158
"25380","EZ Inc","1.01.02","1.01.02 - Aplicações Financeiras","4T20",101054
"25380","EZ Inc","1.01.03","1.01.03 - Contas a Receber","4T20",9693
"25380","EZ Inc","1.01.04","1.01.04 - Estoques","4T20",79302
"25380","EZ Inc","1.01.05","1.01.05 - Outros Ativos Circulantes","4T20",808
"25380","EZ Inc","1.02","1.02 - Ativo Não Circulante","4T20",665514
"25380","EZ Inc","1.02.01","1.02.01 - Ativo Realizável a Longo Prazo","4T20",665514
"25380","EZ Inc","1.02.01.01","1.02.01.01 - Aplicações Financeiras","4T20",0
"25380","EZ Inc","1.02.01.04","1.02.01.02 - Contas a Receber","4T20",20268
"25380","EZ Inc","1.02.01.05","1.02.01.03 - Estoques","4T20",632260
"25380","EZ Inc","1.02.01.06","1.02.01.05 - Outros Ativos Não Circulantes","4T20",12986
"25380","EZ Inc","1.02.01.09","1.02.01.04 - Créditos com Partes Relacionadas","4T20",0
"25380","EZ Inc","1.02.02","1.02.02 - Investimentos","4T20",0
"25380","EZ Inc","1.02.03","1.02.03 - Imobilizado","4T20",0
"25380","EZ Inc","1.02.04","1.02.04 - Intangível","4T20",0
"20524","Even","1","1 - Ativo Total","4T20",5176777
"20524","Even","1.01","1.01 - Ativo Circulante","4T20",3798373
"20524","Even","1.01.01","1.01.01 - Caixa e Equivalentes de Caixa","4T20",366322
"20524","Even","1.01.02","1.01.02 - Aplicações Financeiras","4T20",922582
"20524","Even","1.01.03","1.01.03 - Contas a Receber","4T20",664616
"20524","Even","1.01.04","1.01.04 - Estoques","4T20",1724136
"20524","Even","1.01.05","1.01.05 - Outros Ativos Circulantes","4T20",120717
"20524","Even","1.02","1.02 - Ativo Não Circulante","4T20",1378404
"20524","Even","1.02.01","1.02.01 - Ativo Realizável a Longo Prazo","4T20",1339467
"20524","Even","1.02.01.01","1.02.01.01 - Aplicações Financeiras","4T20",0
"20524","Even","1.02.01.04","1.02.01.02 - Contas a Receber","4T20",636414
"20524","Even","1.02.01.05","1.02.01.03 - Estoques","4T20",381357
"20524","Even","1.02.01.06","1.02.01.05 - Outros Ativos Não Circulantes","4T20",210136
"20524","Even","1.02.01.09","1.02.01.04 - Créditos com Partes Relacionadas","4T20",111560
"20524","Even","1.02.02","1.02.02 - Investimentos","4T20",26750
"20524","Even","1.02.03","1.02.03 - Imobilizado","4T20",11918
"20524","Even","1.02.04","1.02.04 - Intangível","4T20",269
"20877","Helbor","1","1 - Ativo Total","4T20",4354640
"20877","Helbor","1.01","1.01 - Ativo Circulante","4T20",3178735
"20877","Helbor","1.01.01","1.01.01 - Caixa e Equivalentes de Caixa","4T20",115886
"20877","Helbor","1.01.02","1.01.02 - Aplicações Financeiras","4T20",333621
"20877","Helbor","1.01.03","1.01.03 - Contas a Receber","4T20",584510
"20877","Helbor","1.01.04","1.01.04 - Estoques","4T20",2074035
"20877","Helbor","1.01.05","1.01.05 - Outros Ativos Circulantes","4T20",70683
"20877","Helbor","1.02","1.02 - Ativo Não Circulante","4T20",1175905
"20877","Helbor","1.02.01","1.02.01 - Ativo Realizável a Longo Prazo","4T20",840999
"20877","Helbor","1.02.01.01","1.02.01.01 - Aplicações Financeiras","4T20",0
"20877","Helbor","1.02.01.04","1.02.01.02 - Contas a Receber","4T20",231329
"20877","Helbor","1.02.01.05","1.02.01.03 - Estoques","4T20",491690
"20877","Helbor","1.02.01.06","1.02.01.05 - Outros Ativos Não Circulantes","4T20",87458
"20877","Helbor","1.02.01.09","1.02.01.04 - Créditos com Partes Relacionadas","4T20",30522
"20877","Helbor","1.02.02","1.02.02 - Investimentos","4T20",263573
"20877","Helbor","1.02.03","1.02.03 - Imobilizado","4T20",70583
"20877","Helbor","1.02.04","1.02.04 - Intangível","4T20",750
"4723","Lindenberg","1","1 - Ativo Total","4T20",124698
"4723","Lindenberg","1.01","1.01 - Ativo Circulante","4T20",62131
"4723","Lindenberg","1.01.01","1.01.01 - Caixa e Equivalentes de Caixa","4T20",10168
"4723","Lindenberg","1.01.02","1.01.02 - Aplicações Financeiras","4T20",0
"4723","Lindenberg","1.01.03","1.01.03 - Contas a Receber","4T20",13452
"4723","Lindenberg","1.01.04","1.01.04 - Estoques","4T20",37176
"4723","Lindenberg","1.01.05","1.01.05 - Outros Ativos Circulantes","4T20",1335
"4723","Lindenberg","1.02","1.02 - Ativo Não Circulante","4T20",62567
"4723","Lindenberg","1.02.01","1.02.01 - Ativo Realizável a Longo Prazo","4T20",10114
"4723","Lindenberg","1.02.01.01","1.02.01.01 - Aplicações Financeiras","4T20",0
"4723","Lindenberg","1.02.01.04","1.02.01.02 - Contas a Receber","4T20",522
"4723","Lindenberg","1.02.01.05","1.02.01.03 - Estoques","4T20",1126
"4723","Lindenberg","1.02.01.06","1.02.01.05 - Outros Ativos Não Circulantes","4T20",1721
"4723","Lindenberg","1.02.01.09","1.02.01.04 - Créditos com Partes Relacionadas","4T20",6745
"4723","Lindenberg","1.02.02","1.02.02 - Investimentos","4T20",51031
"4723","Lindenberg","1.02.03","1.02.03 - Imobilizado","4T20",772
"4723","Lindenberg","1.02.04","1.02.04 - Intangível","4T20",650
"16306","Rossi","1","1 - Ativo Total","4T20",1632496
"16306","Rossi","1.01","1.01 - Ativo Circulante","4T20",601200
"16306","Rossi","1.01.01","1.01.01 - Caixa e Equivalentes de Caixa","4T20",24773
"16306","Rossi","1.01.02","1.01.02 - Aplicações Financeiras","4T20",27177
"16306","Rossi","1.01.03","1.01.03 - Contas a Receber","4T20",339145
"16306","Rossi","1.01.04","1.01.04 - Estoques","4T20",186710
"16306","Rossi","1.01.05","1.01.05 - Outros Ativos Circulantes","4T20",23395
"16306","Rossi","1.02","1.02 - Ativo Não Circulante","4T20",1031296
"16306","Rossi","1.02.01","1.02.01 - Ativo Realizável a Longo Prazo","4T20",860474
"16306","Rossi","1.02.01.01","1.02.01.01 - Aplicações Financeiras","4T20",0
"16306","Rossi","1.02.01.04","1.02.01.02 - Contas a Receber","4T20",80745
"16306","Rossi","1.02.01.05","1.02.01.03 - Estoques","4T20",312474
"16306","Rossi","1.02.01.06","1.02.01.05 - Outros Ativos Não Circulantes","4T20",259948
"16306","Rossi","1.02.01.09","1.02.01.04 - Créditos com Partes Relacionadas","4T20",207307
"16306","Rossi","1.02.02","1.02.02 - Investimentos","4T20",162781
"16306","Rossi","1.02.03","1.02.03 - Imobilizado","4T20",4474
"16306","Rossi","1.02.04","1.02.04 - Intangível","4T20",3567
"20451","RNI","1","1 - Ativo Total","4T20",1579829
"20451","RNI","1.01","1.01 - Ativo Circulante","4T20",596038
"20451","RNI","1.01.01","1.01.01 - Caixa e Equivalentes de Caixa","4T20",64377
"20451","RNI","1.01.02","1.01.02 - Aplicações Financeiras","4T20",0
"20451","RNI","1.01.03","1.01.03 - Contas a Receber","4T20",289048
"20451","RNI","1.01.04","1.01.04 - Estoques","4T20",192857
"20451","RNI","1.01.05","1.01.05 - Outros Ativos Circulantes","4T20",49756
"20451","RNI","1.02","1.02 - Ativo Não Circulante","4T20",983791
"20451","RNI","1.02.01","1.02.01 - Ativo Realizável a Longo Prazo","4T20",889512
"20451","RNI","1.02.01.01","1.02.01.01 - Aplicações Financeiras","4T20",3300
"20451","RNI","1.02.01.04","1.02.01.02 - Contas a Receber","4T20",422373
"20451","RNI","1.02.01.05","1.02.01.03 - Estoques","4T20",448196
"20451","RNI","1.02.01.06","1.02.01.05 - Outros Ativos Não Circulantes","4T20",13303
"20451","RNI","1.02.01.09","1.02.01.04 - Créditos com Partes Relacionadas","4T20",2340
"20451","RNI","1.02.02","1.02.02 - Investimentos","4T20",71741
"20451","RNI","1.02.03","1.02.03 - Imobilizado","4T20",17112
"20451","RNI","1.02.04","1.02.04 - Intangível","4T20",5426
"20702","Viver","1","1 - Ativo Total","4T20",323481
"20702","Viver","1.01","1.01 - Ativo Circulante","4T20",116473
"20702","Viver","1.01.01","1.01.01 - Caixa e Equivalentes de Caixa","4T20",28993
"20702","Viver","1.01.02","1.01.02 - Aplicações Financeiras","4T20",0
"20702","Viver","1.01.03","1.01.03 - Contas a Receber","4T20",22682
"20702","Viver","1.01.04","1.01.04 - Estoques","4T20",59124
"20702","Viver","1.01.05","1.01.05 - Outros Ativos Circulantes","4T20",5674
"20702","Viver","1.02","1.02 - Ativo Não Circulante","4T20",207008
"20702","Viver","1.02.01","1.02.01 - Ativo Realizável a Longo Prazo","4T20",195192
"20702","Viver","1.02.01.01","1.02.01.01 - Aplicações Financeiras","4T20",0
"20702","Viver","1.02.01.04","1.02.01.02 - Contas a Receber","4T20",1826
"20702","Viver","1.02.01.05","1.02.01.03 - Estoques","4T20",175012
"20702","Viver","1.02.01.06","1.02.01.05 - Outros Ativos Não Circulantes","4T20",16281
"20702","Viver","1.02.01.09","1.02.01.04 - Créditos com Partes Relacionadas","4T20",2073
"20702","Viver","1.02.02","1.02.02 - Investimentos","4T20",8464
"20702","Viver","1.02.03","1.02.03 - Imobilizado","4T20",2823
"20702","Viver","1.02.04","1.02.04 - Intangível","4T20",529
"21148","Tenda","1","1 - Ativo Total","4T20",4236719
"21148","Tenda","1.01","1.01 - Ativo Circulante","4T20",2758896
"21148","Tenda","1.01.01","1.01.01 - Caixa e Equivalentes de Caixa","4T20",69735
"21148","Tenda","1.01.02","1.01.02 - Aplicações Financeiras","4T20",1235719
"21148","Tenda","1.01.03","1.01.03 - Contas a Receber","4T20",562971
"21148","Tenda","1.01.04","1.01.04 - Estoques","4T20",777719
"21148","Tenda","1.01.05","1.01.05 - Outros Ativos Circulantes","4T20",112752
"21148","Tenda","1.02","1.02 - Ativo Não Circulante","4T20",1477823
"21148","Tenda","1.02.01","1.02.01 - Ativo Realizável a Longo Prazo","4T20",1292600
"21148","Tenda","1.02.01.01","1.02.01.01 - Aplicações Financeiras","4T20",0
"21148","Tenda","1.02.01.04","1.02.01.02 - Contas a Receber","4T20",348825
"21148","Tenda","1.02.01.05","1.02.01.03 - Estoques","4T20",875204
"21148","Tenda","1.02.01.06","1.02.01.05 - Outros Ativos Não Circulantes","4T20",30527
"21148","Tenda","1.02.01.09","1.02.01.04 - Créditos com Partes Relacionadas","4T20",38044
"21148","Tenda","1.02.02","1.02.02 - Investimentos","4T20",41989
"21148","Tenda","1.02.03","1.02.03 - Imobilizado","4T20",122010
"21148","Tenda","1.02.04","1.02.04 - Intangível","4T20",21224
"14460","Cyrela","1","1 - Ativo Total","4T20",11433926
"14460","Cyrela","1.01","1.01 - Ativo Circulante","4T20",6058633
"14460","Cyrela","1.01.01","1.01.01 - Caixa e Equivalentes de Caixa","4T20",200083
"14460","Cyrela","1.01.02","1.01.02 - Aplicações Financeiras","4T20",1641818
"14460","Cyrela","1.01.03","1.01.03 - Contas a Receber","4T20",1355208
"14460","Cyrela","1.01.04","1.01.04 - Estoques","4T20",2700146
"14460","Cyrela","1.01.05","1.01.05 - Outros Ativos Circulantes","4T20",161378
"14460","Cyrela","1.02","1.02 - Ativo Não Circulante","4T20",5375293
"14460","Cyrela","1.02.01","1.02.01 - Ativo Realizável a Longo Prazo","4T20",3214871
"14460","Cyrela","1.02.01.01","1.02.01.01 - Aplicações Financeiras","4T20",559436
"14460","Cyrela","1.02.01.04","1.02.01.02 - Contas a Receber","4T20",708346
"14460","Cyrela","1.02.01.05","1.02.01.03 - Estoques","4T20",1341441
"14460","Cyrela","1.02.01.06","1.02.01.05 - Outros Ativos Não Circulantes","4T20",221817
"14460","Cyrela","1.02.01.09","1.02.01.04 - Créditos com Partes Relacionadas","4T20",383831
"14460","Cyrela","1.02.02","1.02.02 - Investimentos","4T20",2066024
"14460","Cyrela","1.02.03","1.02.03 - Imobilizado","4T20",73436
"14460","Cyrela","1.02.04","1.02.04 - Intangível","4T20",20962
"25143","Pacaembu","1","1 - Ativo Total","4T20",580094
"25143","Pacaembu","1.01","1.01 - Ativo Circulante","4T20",507150
"25143","Pacaembu","1.01.01","1.01.01 - Caixa e Equivalentes de Caixa","4T20",338942
"25143","Pacaembu","1.01.02","1.01.02 - Aplicações Financeiras","4T20",0
"25143","Pacaembu","1.01.03","1.01.03 - Contas a Receber","4T20",84532
"25143","Pacaembu","1.01.04","1.01.04 - Estoques","4T20",44656
"25143","Pacaembu","1.01.05","1.01.05 - Outros Ativos Circulantes","4T20",39020
"25143","Pacaembu","1.02","1.02 - Ativo Não Circulante","4T20",72944
"25143","Pacaembu","1.02.01","1.02.01 - Ativo Realizável a Longo Prazo","4T20",65130
"25143","Pacaembu","1.02.01.01","1.02.01.01 - Aplicações Financeiras","4T20",0
"25143","Pacaembu","1.02.01.04","1.02.01.02 - Contas a Receber","4T20",36050
"25143","Pacaembu","1.02.01.05","1.02.01.03 - Estoques","4T20",9196
"25143","Pacaembu","1.02.01.06","1.02.01.05 - Outros Ativos Não Circulantes","4T20",19884
"25143","Pacaembu","1.02.01.09","1.02.01.04 - Créditos com Partes Relacionadas","4T20",0
"25143","Pacaembu","1.02.02","1.02.02 - Investimentos","4T20",2219
"25143","Pacaembu","1.02.03","1.02.03 - Imobilizado","4T20",5595
"25143","Pacaembu","1.02.04","1.02.04 - Intangível","4T20",0
"16101","Gafisa","1","1 - Ativo Total","4T21",4722224
"16101","Gafisa","1.01","1.01 - Ativo Circulante","4T21",2909195
"16101","Gafisa","1.01.01","1.01.01 - Caixa e Equivalentes de Caixa","4T21",35424
"16101","Gafisa","1.01.02","1.01.02 - Aplicações Financeiras","4T21",577361
"16101","Gafisa","1.01.03","1.01.03 - Contas a Receber","4T21",425508
"16101","Gafisa","1.01.04","1.01.04 - Estoques","4T21",1679739
"16101","Gafisa","1.01.05","1.01.05 - Outros Ativos Circulantes","4T21",191163
"16101","Gafisa","1.02","1.02 - Ativo Não Circulante","4T21",1813029
"16101","Gafisa","1.02.01","1.02.01 - Ativo Realizável a Longo Prazo","4T21",1217240
"16101","Gafisa","1.02.01.01","1.02.01.01 - Aplicações Financeiras","4T21",400893
"16101","Gafisa","1.02.01.04","1.02.01.02 - Contas a Receber","4T21",116223
"16101","Gafisa","1.02.01.05","1.02.01.03 - Estoques","4T21",531111
"16101","Gafisa","1.02.01.06","1.02.01.05 - Outros Ativos Não Circulantes","4T21",169013
"16101","Gafisa","1.02.01.09","1.02.01.04 - Créditos com Partes Relacionadas","4T21",0
"16101","Gafisa","1.02.02","1.02.02 - Investimentos","4T21",383942
"16101","Gafisa","1.02.03","1.02.03 - Imobilizado","4T21",44033
"16101","Gafisa","1.02.04","1.02.04 - Intangível","4T21",167814
"20478","PDG Realty","1","1 - Ativo Total","4T21",1275373
"20478","PDG Realty","1.01","1.01 - Ativo Circulante","4T21",1000312
"20478","PDG Realty","1.01.01","1.01.01 - Caixa e Equivalentes de Caixa","4T21",84886
"20478","PDG Realty","1.01.02","1.01.02 - Aplicações Financeiras","4T21",13186
